StartDate,EndDate,Progress,Duration,Finished,RecordedDate,Q1,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q191,Q192
6/5/24 13:12,6/5/24 13:16,100,248,TRUE,6/5/24 13:16,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 13:15,6/5/24 13:17,100,112,TRUE,6/5/24 13:17,I consent,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 13:08,6/5/24 13:17,100,581,TRUE,6/5/24 13:17,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 13:12,6/5/24 13:18,100,331,TRUE,6/5/24 13:18,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones
6/5/24 13:12,6/5/24 13:18,100,376,TRUE,6/5/24 13:18,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones
6/5/24 13:04,6/5/24 13:18,100,829,TRUE,6/5/24 13:18,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones
6/5/24 13:03,6/5/24 13:18,100,937,TRUE,6/5/24 13:18,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 13:08,6/5/24 13:18,100,627,TRUE,6/5/24 13:18,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones
6/5/24 13:14,6/5/24 13:18,100,242,TRUE,6/5/24 13:18,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 13:15,6/5/24 13:19,100,208,TRUE,6/5/24 13:19,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 13:06,6/5/24 13:19,100,823,TRUE,6/5/24 13:19,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 13:16,6/5/24 13:20,100,196,TRUE,6/5/24 13:20,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 13:18,6/5/24 13:20,100,89,TRUE,6/5/24 13:20,I consent,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 13:05,6/5/24 13:20,100,871,TRUE,6/5/24 13:20,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 13:16,6/5/24 13:20,100,268,TRUE,6/5/24 13:20,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones
6/5/24 13:07,6/5/24 13:22,100,854,TRUE,6/5/24 13:22,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 13:07,6/5/24 13:23,100,920,TRUE,6/5/24 13:23,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones
6/5/24 13:14,6/5/24 13:23,100,522,TRUE,6/5/24 13:23,I consent,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 13:16,6/5/24 13:23,100,417,TRUE,6/5/24 13:23,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 13:20,6/5/24 13:24,100,243,TRUE,6/5/24 13:24,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 13:06,6/5/24 13:25,100,1129,TRUE,6/5/24 13:25,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones
6/5/24 13:13,6/5/24 13:25,100,744,TRUE,6/5/24 13:25,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 13:15,6/5/24 13:28,100,760,TRUE,6/5/24 13:28,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones
6/5/24 13:21,6/5/24 13:30,100,560,TRUE,6/5/24 13:30,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 13:04,6/5/24 13:30,100,1573,TRUE,6/5/24 13:30,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 13:26,6/5/24 13:32,100,311,TRUE,6/5/24 13:32,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 13:03,6/5/24 13:32,100,1748,TRUE,6/5/24 13:32,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones
6/5/24 13:26,6/5/24 13:34,100,499,TRUE,6/5/24 13:34,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 13:29,6/5/24 13:35,100,347,TRUE,6/5/24 13:35,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 13:35,6/5/24 13:37,100,91,TRUE,6/5/24 13:37,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones
6/5/24 13:23,6/5/24 13:37,100,852,TRUE,6/5/24 13:37,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones
6/5/24 13:15,6/5/24 13:39,100,1443,TRUE,6/5/24 13:39,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones
6/5/24 13:37,6/5/24 13:39,100,155,TRUE,6/5/24 13:39,I consent,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 13:35,6/5/24 13:39,100,233,TRUE,6/5/24 13:39,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones
6/5/24 13:31,6/5/24 13:40,100,508,TRUE,6/5/24 13:40,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 13:41,6/5/24 13:43,100,121,TRUE,6/5/24 13:43,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 13:33,6/5/24 13:44,100,643,TRUE,6/5/24 13:44,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones
6/5/24 13:44,6/5/24 13:47,100,167,TRUE,6/5/24 13:47,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones
6/5/24 13:24,6/5/24 13:50,100,1524,TRUE,6/5/24 13:50,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 13:55,6/5/24 13:58,100,205,TRUE,6/5/24 13:58,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 13:16,6/5/24 14:02,100,2720,TRUE,6/5/24 14:02,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 14:02,6/5/24 14:03,100,93,TRUE,6/5/24 14:03,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones
6/5/24 14:02,6/5/24 14:04,100,120,TRUE,6/5/24 14:04,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 14:03,6/5/24 14:05,100,119,TRUE,6/5/24 14:05,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones
6/5/24 14:02,6/5/24 14:05,100,168,TRUE,6/5/24 14:05,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones
6/5/24 14:02,6/5/24 14:06,100,199,TRUE,6/5/24 14:06,I consent,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones
6/5/24 14:04,6/5/24 14:07,100,160,TRUE,6/5/24 14:07,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones
6/5/24 14:03,6/5/24 14:07,100,262,TRUE,6/5/24 14:07,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones
6/5/24 14:02,6/5/24 14:08,100,334,TRUE,6/5/24 14:08,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones
6/5/24 14:06,6/5/24 14:08,100,143,TRUE,6/5/24 14:08,I consent,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 14:10,6/5/24 14:13,100,207,TRUE,6/5/24 14:13,I consent,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones
6/5/24 14:04,6/5/24 14:16,100,703,TRUE,6/5/24 14:16,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 14:13,6/5/24 14:16,100,202,TRUE,6/5/24 14:16,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 14:15,6/5/24 14:22,100,396,TRUE,6/5/24 14:22,I consent,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 14:09,6/5/24 14:22,100,752,TRUE,6/5/24 14:22,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 14:03,6/5/24 14:24,100,1264,TRUE,6/5/24 14:24,I consent,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 14:33,6/5/24 14:35,100,119,TRUE,6/5/24 14:35,I consent,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 14:33,6/5/24 14:35,100,133,TRUE,6/5/24 14:35,I consent,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones
6/5/24 14:43,6/5/24 14:44,100,91,TRUE,6/5/24 14:44,I consent,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 15:05,6/5/24 15:11,100,317,TRUE,6/5/24 15:11,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 15:24,6/5/24 15:28,100,253,TRUE,6/5/24 15:28,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones
6/5/24 15:48,6/5/24 15:50,100,129,TRUE,6/5/24 15:50,I consent,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones,The ones in the bottom half – the worse ones,The ones in the bottom half – the worse ones,The ones in the top half – the better ones
6/4/24 11:54,6/4/24 11:54,23,27,FALSE,6/5/24 18:35,I consent,,,,,,,The ones in the bottom half – the worse ones,,,,
6/5/24 13:06,6/5/24 13:14,46,510,FALSE,6/5/24 18:35,I consent,,,,,The ones in the top half – the better ones,The ones in the top half – the better ones,,The ones in the top half – the better ones,The ones in the top half – the better ones,,
6/5/24 13:26,6/5/24 13:27,15,36,FALSE,6/5/24 18:35,I consent,,,,,,,,,,,
6/5/24 14:06,6/5/24 14:07,23,51,FALSE,6/5/24 18:36,I consent,,,,,,,,,,The ones in the top half – the better ones,
6/5/24 13:02,6/5/24 13:03,15,47,FALSE,6/5/24 18:36,I consent,,,,,,,,,,,
